Vnum	LocaleName
5024	جرس ذهبي+4
5025	جرس ذهبي+5
5026	جرس ذهبي+6
5027	جرس ذهبي+7
5028	جرس ذهبي+8
5029	جرس ذهبي+9
5030	جرس اليشم+0
5031	جرس اليشم+1
5032	جرس اليشم+2
5033	جرس اليشم+3
5034	جرس اليشم+4
5035	جرس اليشم+5
5036	جرس اليشم+6
5037	جرس اليشم+7
5038	جرس اليشم+8
5039	جرس اليشم+9
5040	جرس النافورة+0
5041	جرس النافورة+1
5042	جرس النافورة+2
5043	جرس النافورة+3
5044	جرس النافورة+4
5045	جرس النافورة+5
5046	جرس النافورة+6
5047	جرس النافورة+7
5048	جرس النافورة+8
5049	جرس النافورة+9
5050	جرس المشمش+0
5051	جرس المشمش+1
5052	جرس المشمش+2
5053	جرس المشمش+3
5054	جرس المشمش+4
5055	جرس المشمش+5
5056	جرس المشمش+6
5057	جرس المشمش+7
5058	جرس المشمش+8
5059	جرس المشمش+9
5060	جرس سحري+0
5061	جرس سحري+1
5062	جرس سحري+2
5063	جرس سحري+3
5064	جرس سحري+4
5065	جرس سحري+5
5066	جرس سحري+6
5067	جرس سحري+7
5068	جرس سحري+8
5069	جرس سحري+9
5070	جرس الخنفساء الذهبي+0
5071	جرس الخنفساء الذهبي+1
5072	جرس الخنفساء الذهبي+2
5073	جرس الخنفساء الذهبي+3
5074	جرس الخنفساء الذهبي+4
5075	جرس الخنفساء الذهبي+5
5076	جرس الخنفساء الذهبي+6
5077	جرس الخنفساء الذهبي+7
5078	جرس الخنفساء الذهبي+8
5079	جرس الخنفساء الذهبي+9
5080	جرس الخنفساء الحديدي+0
5081	جرس الخنفساء الحديدي+1
5082	جرس الخنفساء الحديدي+2
5083	جرس الخنفساء الحديدي+3
5084	جرس الخنفساء الحديدي+4
5085	جرس الخنفساء الحديدي+5
5086	جرس الخنفساء الحديدي+6
5087	جرس الخنفساء الحديدي+7
5088	جرس الخنفساء الحديدي+8
5089	جرس الخنفساء الحديدي+9
5090	جرس الطير الرعدي+0
5091	جرس الطير الرعدي+1
5092	جرس الطير الرعدي+2
5093	جرس الطير الرعدي+3
5094	جرس الطير الرعدي+4
5095	جرس الطير الرعدي+5
5096	جرس الطير الرعدي+6
5097	جرس الطير الرعدي+7
5098	جرس الطير الرعدي+8
5099	جرس الطير الرعدي+9
5100	جرس السماء والأرض+0
5101	جرس السماء والأرض+1
5102	جرس السماء والأرض+2
5103	جرس السماء والأرض+3
5104	جرس السماء والأرض+4
5105	جرس السماء والأرض+5
5106	جرس السماء والأرض+6
5107	جرس السماء والأرض+7
5108	جرس السماء والأرض+8
5109	جرس السماء والأرض+9
5110	جرس عتيق+0
5111	جرس عتيق+1
5112	جرس عتيق+2
5113	جرس عتيق+3
5114	جرس عتيق+4
5115	جرس عتيق+5
5116	جرس عتيق+6
5117	جرس عتيق+7
5118	جرس عتيق+8
5119	جرس عتيق+9
5120	جرس خيزراني+0
5121	جرس خيزراني+1
5122	جرس خيزراني+2
5123	جرس خيزراني+3
5124	جرس خيزراني+4
5125	جرس خيزراني+5
5126	جرس خيزراني+6
5127	جرس خيزراني+7
5128	جرس خيزراني+8
5129	جرس خيزراني+9
5130	جرس الحاصد الشرس+0
5131	جرس الحاصد الشرس+1
5132	جرس الحاصد الشرس+2
5133	جرس الحاصد الشرس+3
5134	جرس الحاصد الشرس+4
5135	جرس الحاصد الشرس+5
5136	جرس الحاصد الشرس+6
5137	جرس الحاصد الشرس+7
5138	جرس الحاصد الشرس+8
5139	جرس الحاصد الشرس+9
5140	جرس التنين+0
5141	جرس التنين+1
5142	جرس التنين+2
5143	جرس التنين+3
5144	جرس التنين+4
5145	جرس التنين+5
5146	جرس التنين+6
5147	جرس التنين+7
5148	جرس التنين+8
5149	جرس التنين+9
5150	جرس الجُلجل+0
5151	جرس الجُلجل+1
5152	جرس الجُلجل+2
5153	جرس الجُلجل+3
5154	جرس الجُلجل+4
5155	جرس الجُلجل+5
5156	جرس الجُلجل+6
5157	جرس الجُلجل+7
5158	جرس الجُلجل+8
5159	جرس الجُلجل+9
5330	جرس فم التنين+0
5331	جرس فم التنين+1
5332	جرس فم التنين+2
5333	جرس فم التنين+3
5334	جرس فم التنين+4
5335	جرس فم التنين+5
5336	جرس فم التنين+6
5337	جرس فم التنين+7
5338	جرس فم التنين+8
5339	جرس فم التنين+9
5340	جرس شبح التنين+0
5341	جرس شبح التنين+1
5342	جرس شبح التنين+2
5343	جرس شبح التنين+3
5344	جرس شبح التنين+4
5345	جرس شبح التنين+5
5346	جرس شبح التنين+6
5347	جرس شبح التنين+7
5348	جرس شبح التنين+8
5349	جرس شبح التنين+9
7000	مروحة+0
7001	مروحة+1
7002	مروحة+2
7003	مروحة+3
7004	مروحة+4
7005	مروحة+5
7006	مروحة+6
7007	مروحة+7
7008	مروحة+8
7009	مروحة+9
7010	مروحة حديدية+0
7011	مروحة حديدية+1
7012	مروحة حديدية+2
7013	مروحة حديدية+3
7014	مروحة حديدية+4
7015	مروحة حديدية+5
7016	مروحة حديدية+6
7017	مروحة حديدية+7
7018	مروحة حديدية+8
7019	مروحة حديدية+9
7020	مروحة النمر الأسود+0
7021	مروحة النمر الأسود+1
7022	مروحة النمر الأسود+2
7023	مروحة النمر الأسود+3
7024	مروحة النمر الأسود+4
7025	مروحة النمر الأسود+5
7026	مروحة النمر الأسود+6
7027	مروحة النمر الأسود+7
7028	مروحة النمر الأسود+8
7029	مروحة النمر الأسود+9
7030	مروحة جناح طائر الكركي+0
7031	مروحة جناح طائر الكركي+1
7032	مروحة جناح طائر الكركي+2
7033	مروحة جناح طائر الكركي+3
7034	مروحة جناح طائر الكركي+4
7035	مروحة جناح طائر الكركي+5
7036	مروحة جناح طائر الكركي+6
7037	مروحة جناح طائر الكركي+7
7038	مروحة جناح طائر الكركي+8
7039	مروحة جناح طائر الكركي+9
7040	مروحة الطاووس+0
7041	مروحة الطاووس+1
7042	مروحة الطاووس+2
7043	مروحة الطاووس+3
7044	مروحة الطاووس+4
7045	مروحة الطاووس+5
7046	مروحة الطاووس+6
7047	مروحة الطاووس+7
7048	مروحة الطاووس+8
7049	مروحة الطاووس+9
7050	مروحة مائية+0
7051	مروحة مائية+1
7052	مروحة مائية+2
7053	مروحة مائية+3
7054	مروحة مائية+4
7055	مروحة مائية+5
7056	مروحة مائية+6
7057	مروحة مائية+7
7058	مروحة مائية+8
7059	مروحة مائية+9
7060	مروحة حجرية+0
7061	مروحة حجرية+1
7062	مروحة حجرية+2
7063	مروحة حجرية+3
7064	مروحة حجرية+4
7065	مروحة حجرية+5
7066	مروحة حجرية+6
7067	مروحة حجرية+7
7068	مروحة حجرية+8
7069	مروحة حجرية+9
7070	مروحة محيطية+0
7071	مروحة محيطية+1
7072	مروحة محيطية+2
7073	مروحة محيطية+3
7074	مروحة محيطية+4
7075	مروحة محيطية+5
7076	مروحة محيطية+6
7077	مروحة محيطية+7
7078	مروحة محيطية+8
7079	مروحة محيطية+9
7080	مروحة لادغة+0
7081	مروحة لادغة+1
7082	مروحة لادغة+2
7083	مروحة لادغة+3
7084	مروحة لادغة+4
7085	مروحة لادغة+5
7086	مروحة لادغة+6
7087	مروحة لادغة+7
7088	مروحة لادغة+8
7089	مروحة لادغة+9
7090	مروحة الفونيكس+0
7091	مروحة الفونيكس+1
7092	مروحة الفونيكس+2
7093	مروحة الفونيكس+3
7094	مروحة الفونيكس+4
7095	مروحة الفونيكس+5
7096	مروحة الفونيكس+6
7097	مروحة الفونيكس+7
7098	مروحة الفونيكس+8
7099	مروحة الفونيكس+9
7100	مروحة ثلاثية+0
7101	مروحة ثلاثية+1
7102	مروحة ثلاثية+2
7103	مروحة ثلاثية+3
7104	مروحة ثلاثية+4
7105	مروحة ثلاثية+5
7106	مروحة ثلاثية+6
7107	مروحة ثلاثية+7
7108	مروحة ثلاثية+8
7109	مروحة ثلاثية+9
7110	مروحة حاجب العين+0
7111	مروحة حاجب العين+1
7112	مروحة حاجب العين+2
7113	مروحة حاجب العين+3
7114	مروحة حاجب العين+4
7115	مروحة حاجب العين+5
7116	مروحة حاجب العين+6
7117	مروحة حاجب العين+7
7118	مروحة حاجب العين+8
7119	مروحة حاجب العين+9
7120	مروحة الشمس +0
7121	مروحة الشمس +1
7122	مروحة الشمس +2
7123	مروحة الشمس +3
7124	مروحة الشمس +4
7125	مروحة الشمس +5
7126	مروحة الشمس +6
7127	مروحة الشمس +7
7128	مروحة الشمس +8
7129	مروحة الشمس +9
7130	مروحة الطير السمائي+0
7131	مروحة الطير السمائي+1
7132	مروحة الطير السمائي+2
7133	مروحة الطير السمائي+3
7134	مروحة الطير السمائي+4
7135	مروحة الطير السمائي+5
7136	مروحة الطير السمائي+6
7137	مروحة الطير السمائي+7
7138	مروحة الطير السمائي+8
7139	مروحة الطير السمائي+9
7140	مروحة النجاة+0
7141	مروحة النجاة+1
7142	مروحة النجاة+2
7143	مروحة النجاة+3
7144	مروحة النجاة+4
7145	مروحة النجاة+5
7146	مروحة النجاة+6
7147	مروحة النجاة+7
7148	مروحة النجاة+8
7149	مروحة النجاة+9
7150	مروحة النشوة+0
7151	مروحة النشوة+1
7152	مروحة النشوة+2
7153	مروحة النشوة+3
7154	مروحة النشوة+4
7155	مروحة النشوة+5
7156	مروحة النشوة+6
7157	مروحة النشوة+7
7158	مروحة النشوة+8
7159	مروحة النشوة+9
7160	مروحة ريح الخريف+0
7161	مروحة ريح الخريف+1
7162	مروحة ريح الخريف+2
7163	مروحة ريح الخريف+3
7164	مروحة ريح الخريف+4
7165	مروحة ريح الخريف+5
7166	مروحة ريح الخريف+6
7167	مروحة ريح الخريف+7
7168	مروحة ريح الخريف+8
7169	مروحة ريح الخريف+9
7170	مروحة ثمانية تريغرام+0
7171	مروحة ثمانية تريغرام+01
7172	مروحة ثمانية تريغرام+2
7173	مروحة ثمانية تريغرام+3
7174	مروحة ثمانية تريغرام+4
7175	مروحة ثمانية تريغرام+5
7176	مروحة ثمانية تريغرام+6
7177	مروحة ثمانية تريغرام+7
7178	مروحة ثمانية تريغرام+8
7179	مروحة ثمانية تريغرام+9
7180	مروحة التنين+0
7181	مروحة التنين+1
7182	مروحة التنين+2
7183	مروحة التنين+3
7184	مروحة التنين+4
7185	مروحة التنين+5
7186	مروحة التنين+6
7187	مروحة التنين+7
7188	مروحة التنين+8
7189	مروحة التنين+9
7190	مروحة الشيطان+0
7191	مروحة الشيطان+1
7192	مروحة الشيطان+2
7193	مروحة الشيطان+3
7194	مروحة الشيطان+4
7195	مروحة الشيطان+5
7196	مروحة الشيطان+6
7197	مروحة الشيطان+7
7198	مروحة الشيطان+8
7199	مروحة الشيطان+9
7200	رمح+0
7201	رمح+1
7202	رمح+2
7203	رمح+3
7204	رمح+4
7205	رمح+5
7206	رمح+6
7207	رمح+7
7208	رمح+8
7209	رمح+9
7370	مروحة التنين+0
7371	مروحة التنين+1
7372	مروحة التنين+2
7373	مروحة التنين+3
7374	مروحة التنين+4
7375	مروحة التنين+5
7376	مروحة التنين+6
7377	مروحة التنين+7
7378	مروحة التنين+8
7379	مروحة التنين+9
8000	سهم خشبي
8001	سهم خيزراني
8002	سهم حجري
8003	سهم حديدي
8004	سهم فولاذي
8005	سهم فضي
8006	سهم ناري
8007	سهم سام
8008	سهم جليدي
8009	سهم اللعنة
9001	درع ناهان+5
9002	درع تنما+5
9003	درع جينهون+5
9004	درع تشونغ+5
9501	سيف+5
9502	سيف قصير+5
9503	قوس قصير+5
9504	سيف طويل+5
9505	مروحة كبيرة+5
11000	درع الذئب
11010	درع الخنزير المفترس
11020	درع الخنزير البري
11030	درع النمر
11200	درع الراهب المصفح+0
11201	درع الراهب المصفح+1
11202	درع الراهب المصفح+2
11203	درع الراهب المصفح+3
11204	درع الراهب المصفح+4
11205	درع الراهب المصفح+5
11206	درع الراهب المصفح+6
11207	درع الراهب الصفيحي+7
11208	درع الراهب الصفيحي+8
11209	درع الراهب الصفيحي+9
11210	درع حديدي مصفح+0
11211	درع حديدي مصفح+1
11212	درع حديدي مصفح+2
11213	درع حديدي مصفح+3
11214	درع حديدي مصفح+4
11215	درع حديدي مصفح+5
11216	درع حديدي مصفح+6
11217	درع حديدي مصفح+7
11218	درع حديدي مصفح+8
11219	درع حديدي مصفح+9
11220	درع النمر المصفح+0
11221	درع النمر المصفح+1
11222	درع النمر المصفح+2
11223	درع النمر المصفح+3
11224	درع النمر المصفح+4
11225	درع النمر المصفح+5
11226	درع النمر المصفح+6
11227	درع النمر المصفح+7
11228	درع النمر المصفح+8
11229	درع النمر المصفح+9
11230	درع الأسد المصفح+0
11231	درع الأسد المصفح+1
11232	درع الأسد المصفح+2
11233	درع الأسد المصفح+3
11234	درع الأسد المصفح+4
11235	درع الأسد المصفح+5
11236	درع الأسد المصفح+6
11237	درع الأسد المصفح+7
11238	درع الأسد المصفح+8
11239	درع الأسد المصفح+9
11240	درع مميت مصفح+0
11241	درع مميت مصفح+1
11242	درع مميت مصفح+2
11243	درع مميت مصفح+3
11244	درع مميت مصفح+4
11245	درع مميت مصفح+5
11246	درع مميت مصفح+6
11247	درع مميت مصفح+7
11248	درع مميت مصفح+8
11249	درع مميت مصفح+9
11250	درع التنين المصفح+0
11251	درع التنين المصفح+1
11252	درع التنين المصفح+2
11253	درع التنين المصفح+3
11254	درع التنين المصفح+4
11255	درع التنين المصفح+5
11256	درع التنين المصفح+6
11257	درع التنين المصفح+7
11258	درع التنين المصفح+8
11259	درع التنين المصفح+9
11260	درع الحراشف المصفح+0
11261	درع الحراشف المصفح+1
11262	درع الحراشف المصفح+2
11263	درع الحراشف المصفح+3
11264	درع الحراشف المصفح+4
11265	درع الحراشف المصفح+5
11266	درع الحراشف المصفح+6
11267	درع الحراشف المصفح+7
11268	درع الحراشف المصفح+8
11269	درع الحراشف المصفح+9
11270	درع الحراشف الذهبي+0
11271	درع الحراشف الذهبي+1
11272	درع الحراشف الذهبي+2
11273	درع الحراشف الذهبي+3
11274	درع الحراشف الذهبي+4
11275	درع الحراشف الذهبي+5
11276	درع الحراشف الذهبي+6
11277	درع الحراشف الذهبي+7
11278	درع الحراشف الذهبي+8
11279	درع الحراشف الذهبي+9
11280	درع التنين الأسطوري+0
11281	درع التنين الأسطوري+1
